date,occupation,state,state_name,vacancies
2021-11-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,14.33
2021-12-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,18.0
2022-01-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,16.33
2022-02-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,17.67
2022-03-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,19.33
2022-04-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,17.33
2022-05-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,14.33
2022-06-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,10.67
2022-07-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,9.67
2022-08-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,9.33
2022-09-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.0
2022-10-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.67
2022-11-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,5.33
2022-12-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,5.67
2023-01-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,5.67
2023-02-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,9.33
2023-03-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,18.0
2023-04-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,18.33
2023-05-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,13.33
2023-06-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.67
2023-07-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.0
2023-08-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,9.33
2023-09-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,8.33
2023-10-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,8.0
2023-11-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.0
2023-12-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,2.67
2024-01-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.67
2024-02-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.67
2024-03-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.67
2024-04-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.33
2024-05-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.0
2024-06-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.0
2024-07-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.33
2024-08-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.33
2024-09-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.67
2024-10-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.33
2024-11-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,10.67
2024-12-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,9.33
2025-01-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.33
2025-02-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.0
2025-03-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.33
2025-04-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.67
2025-05-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.33
2025-06-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,3.67
2025-07-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,4.33
2025-08-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,3.33
2025-09-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,3.33
2025-10-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,2.33
2025-11-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,3.33
2025-12-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,5.33
2026-01-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,6.67
2026-02-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,7.33
2026-03-01,Multimedia Specialists and Web Developers,ACT,Australian Capital Territory,5.33
2006-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,351.08
2006-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,381.43
2006-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,464.84
2006-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,468.57
2006-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,500.53
2006-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,483.34
2006-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,505.73
2006-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,532.92
2006-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,513.05
2006-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,461.45
2007-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,446.79
2007-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,428.75
2007-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,475.87
2007-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,489.04
2007-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,529.05
2007-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,534.61
2007-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,513.12
2007-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,483.26
2007-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,458.97
2007-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,465.32
2007-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,475.8
2007-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,455.55
2008-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,443.39
2008-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,432.96
2008-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,465.49
2008-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,474.02
2008-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,507.33
2008-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,505.42
2008-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,537.37
2008-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,562.45
2008-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,607.51
2008-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,611.15
2008-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,593.46
2008-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,540.64
2009-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,520.19
2009-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,491.44
2009-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,496.79
2009-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,455.76
2009-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,460.99
2009-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,465.76
2009-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,544.04
2009-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,521.57
2009-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,483.63
2009-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,398.11
2009-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,389.84
2009-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,351.7
2010-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,360.08
2010-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,351.87
2010-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,418.83
2010-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,447.53
2010-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,475.4
2010-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,452.3
2010-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,408.25
2010-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,384.89
2010-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,397.39
2010-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,430.48
2010-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,455.22
2010-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,448.4
2011-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,429.5
2011-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,419.11
2011-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,486.66
2011-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,500.35
2011-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,541.31
2011-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,492.43
2011-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,477.37
2011-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,505.55
2011-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,511.55
2011-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,496.78
2011-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,463.51
2011-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,399.46
2012-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,404.38
2012-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,350.94
2012-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,419.94
2012-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,417.75
2012-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,468.25
2012-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,456.14
2012-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,442.28
2012-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,375.67
2012-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,348.33
2012-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,342.0
2012-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,343.33
2012-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,303.0
2013-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,325.67
2013-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,290.67
2013-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,308.67
2013-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,270.33
2013-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,300.33
2013-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,290.0
2013-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,324.67
2013-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,289.0
2013-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,269.67
2013-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,249.67
2013-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,244.0
2013-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,232.67
2014-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,227.67
2014-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,251.0
2014-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,308.0
2014-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,325.67
2014-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,350.0
2014-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,321.33
2014-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,331.67
2014-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,313.33
2014-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,340.67
2014-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,330.33
2014-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,333.33
2014-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,304.33
2015-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,305.0
2015-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,329.33
2015-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,404.0
2015-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,445.0
2015-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,468.67
2015-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,468.33
2015-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,462.0
2015-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,450.33
2015-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,460.67
2015-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,442.33
2015-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,406.67
2015-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,339.67
2016-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,335.0
2016-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,380.33
2016-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,433.67
2016-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,469.67
2016-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,506.0
2016-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,499.67
2016-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,473.0
2016-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,445.33
2016-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,448.0
2016-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,437.0
2016-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,386.67
2016-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,337.33
2017-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,322.0
2017-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,333.0
2017-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,353.67
2017-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,368.0
2017-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,416.67
2017-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,441.33
2017-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,464.67
2017-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,446.33
2017-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,463.0
2017-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,493.0
2017-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,498.33
2017-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,478.0
2018-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,437.33
2018-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,493.67
2018-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,532.0
2018-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,536.0
2018-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,469.33
2018-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,441.33
2018-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,473.67
2018-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,505.0
2018-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,498.33
2018-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,476.67
2018-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,493.33
2018-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,427.0
2019-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,421.67
2019-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,361.0
2019-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,435.67
2019-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,452.33
2019-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,508.67
2019-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,468.33
2019-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,504.0
2019-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,494.33
2019-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,554.33
2019-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,509.33
2019-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,481.33
2019-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,415.33
2020-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,426.0
2020-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,439.67
2020-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,497.67
2020-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,483.33
2020-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,509.67
2020-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,471.67
2020-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,481.67
2020-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,489.33
2020-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,541.33
2020-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,553.67
2020-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,526.33
2020-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,489.0
2021-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,502.0
2021-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,517.33
2021-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,571.0
2021-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,547.33
2021-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,537.67
2021-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,517.33
2021-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,564.67
2021-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,598.67
2021-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,618.33
2021-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,601.0
2021-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,570.67
2021-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,494.67
2022-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,440.67
2022-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,470.33
2022-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,564.0
2022-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,589.33
2022-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,547.0
2022-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,504.67
2022-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,540.67
2022-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,556.33
2022-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,551.0
2022-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,515.67
2022-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,487.67
2022-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,440.33
2023-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,429.0
2023-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,426.0
2023-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,538.67
2023-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,533.67
2023-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,547.33
2023-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,460.0
2023-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,433.0
2023-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,475.33
2023-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,468.67
2023-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,488.67
2023-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,415.33
2023-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,374.33
2024-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,373.33
2024-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,372.33
2024-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,424.67
2024-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,413.0
2024-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,463.33
2024-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,426.67
2024-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,409.33
2024-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,347.67
2024-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,368.67
2024-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,381.67
2024-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,368.0
2024-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,312.0
2025-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,274.67
2025-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,298.67
2025-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,331.0
2025-04-01,Software and Applications Programmers,ACT,Australian Capital Territory,373.0
2025-05-01,Software and Applications Programmers,ACT,Australian Capital Territory,343.0
2025-06-01,Software and Applications Programmers,ACT,Australian Capital Territory,291.0
2025-07-01,Software and Applications Programmers,ACT,Australian Capital Territory,283.33
2025-08-01,Software and Applications Programmers,ACT,Australian Capital Territory,271.67
2025-09-01,Software and Applications Programmers,ACT,Australian Capital Territory,308.33
2025-10-01,Software and Applications Programmers,ACT,Australian Capital Territory,264.67
2025-11-01,Software and Applications Programmers,ACT,Australian Capital Territory,239.67
2025-12-01,Software and Applications Programmers,ACT,Australian Capital Territory,213.67
2026-01-01,Software and Applications Programmers,ACT,Australian Capital Territory,205.0
2026-02-01,Software and Applications Programmers,ACT,Australian Capital Territory,213.67
2026-03-01,Software and Applications Programmers,ACT,Australian Capital Territory,240.0
2006-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,90.75
2006-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,88.53
2006-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,92.08
2006-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,103.36
2006-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,115.48
2006-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,110.65
2006-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,92.39
2006-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,91.93
2006-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,98.82
2006-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,93.98
2007-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,89.63
2007-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,80.7
2007-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,95.06
2007-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,97.8
2007-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,119.4
2007-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,128.17
2007-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,141.26
2007-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,146.72
2007-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,131.83
2007-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,106.5
2007-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,88.08
2007-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,85.33
2008-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,101.02
2008-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,98.21
2008-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,112.03
2008-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,104.12
2008-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,116.62
2008-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,100.45
2008-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,104.79
2008-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,92.0
2008-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,98.17
2008-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,100.24
2008-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,91.29
2008-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,81.59
2009-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,66.23
2009-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,61.87
2009-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,57.85
2009-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,57.11
2009-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,77.42
2009-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,87.51
2009-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,106.61
2009-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,95.75
2009-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,115.37
2009-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,113.99
2009-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,112.13
2009-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,84.3
2010-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,63.87
2010-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,64.87
2010-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,69.51
2010-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,72.94
2010-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,81.66
2010-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,90.14
2010-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,102.07
2010-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,94.38
2010-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,81.47
2010-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,70.25
2010-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,83.28
2010-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,94.92
2011-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,104.85
2011-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,93.94
2011-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,116.82
2011-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,129.83
2011-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,150.93
2011-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,157.53
2011-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,143.64
